lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
0.49110884547364064,0.4217456421195086,0.5859215004803288,0.655772570464172,0.752669543053199,0.8650561491155276,0.8695356407682169,0.9013030014394391,0.755398491778155,0.6631103821744037,0.6524196637631622,0.7383451989874096,0.7008215127342776,0.5794515258853747,0.5582212635049724,0.6764105216635247,0.79007263636607,0.4904743080275179,0.29342157570220806,0.2735269585216628,0.24706823227666352,0.2279086678915384,0.2212978317312514,0.16059105245464877,0.13306482821584764,0.1494022107625084,0.1309900046393462,0.09162129943493573,0.04766379764833126,0.0038263992563487203
0.427566586455608,0.49309429324409265,0.42360583356170006,0.5880276291320791,0.6576032265144199,0.754595577724535,0.8673363569846391,0.8717905140126828,0.903753785985772,0.757938543349171,0.6653626282153281,0.6545764044100929,0.7406751590502499,0.7029425056860921,0.5813517922476006,0.5601979894084073,0.6787980678642418,0.7927198676471232,0.49261890309742157,0.29532394700239606,0.27515179940845463,0.2488385042000433,0.22964327652184882,0.22324149204627186,0.16223028920728783,0.13498734339511373,0.15139581856230397,0.13311495039238166,0.09367573109479142,0.04976301959810028
0.4358482570832168,0.42947768060853714,0.49503429027985973,0.42552036308267954,0.5898001325859948,0.6594467320042346,0.7567585644006375,0.8695889460407231,0.8742070448725917,0.9064990163144226,0.7603077177684396,0.6675343357588229,0.6568041351575257,0.7428390353940557,0.7049648881044167,0.583353633540302,0.5624293256236365,0.6812856342825812,0.7952733161834445,0.49479787373388356,0.2969712175842025,0.2769581697297059,0.2505996650557031,0.23160051296213532,0.22495911790435485,0.16420757004976186,0.13695268489129483,0.15356833389330016,0.13526833532845303,0.09590488897106855
0.6061815351674499,0.43776904198651917,0.4313465205663129,0.49703313470696814,0.427153369486959,0.5915847767035564,0.6615087463508597,0.7588963067457182,0.8720029216494307,0.8769114113839709,0.9090513740304534,0.762589217264146,0.6697778800375064,0.6588777644517694,0.7449008701421604,0.707100949892267,0.5856160949944673,0.5647499176874203,0.6836883435569394,0.7978725435114731,0.4966504084210462,0.2988056344151772,0.27875500404620346,0.25259099273534213,0.2333285977439905,0.22705418827557527,0.1662302098739298,0.13909153071144698,0.15577049567258516,0.1376149491158858
0.5847132503410138,0.6083016345994742,0.4396471560792069,0.43327018727614053,0.49872752803194,0.428796816335873,0.5935747756761879,0.6635475617046243,0.7611818068755196,0.87470423980809,0.8794272859433027,0.9115048766963811,0.764948764112897,0.6718654693639858,0.6608565727368153,0.7470802948702091,0.709529749400654,0.5879699571252415,0.5669949868239007,0.6861326273936558,0.8000369502912313,0.4987414913245199,0.3006301850882239,0.28079213400704306,0.25434534109879364,0.2354393839687768,0.22920006486263791,0.16843730680684899,0.14125916848354247,0.15817500677056742
0.4834926354316351,0.5868082287801188,0.6103704944815069,0.441580620947027,0.4349098461682531,0.5004331099980843,0.4306140640844116,0.5955430344297973,0.6657223952556879,0.7637298569033013,0.8772173928025417,0.8818465321091956,0.9140461564445256,0.7671387593847601,0.6738571207514529,0.6629447412178296,0.7495628336163326,0.712061411875977,0.5902464364621776,0.5692772338228642,0.6881820507553287,0.8025180038863154,0.5008196866916689,0.30270290095317004,0.28258176803251384,0.2564955916711051,0.23760170319671084,0.23155395571602358,0.17067492783230317,0.1436227001528866
0.48757598310261524,0.4854691711366808,0.588853047646907,0.6125054829844828,0.4432274135569509,0.4365600265869035,0.5023263784633373,0.4324130709357018,0.597638938485051,0.6681384227386369,0.7661061723331515,0.8796340835073441,0.8843516175647211,0.9163965837599097,0.7692246233086218,0.6759594053742857,0.6653141870525433,0.7521519384792682,0.7145057521452343,0.5925609697152865,0.5712064098007793,0.6905193269360848,0.804981579353839,0.5032180649771222,0.30451995003640725,0.28478503976736075,0.258699200294544,0.23997517976185684,0.23394209613538994,0.17312152847220835
0.3475760417019811,0.4895572969140051,0.4874006392460242,0.5909626367279528,0.6142989983505232,0.44488481464064683,0.43838551268470777,0.5041998661235894,0.4343196380999272,0.5999608049934942,0.6703968686322437,0.7683943770060234,0.8821364689466273,0.886670092909119,0.9186300437015859,0.7714304590424886,0.6783463451957454,0.6677824058157299,0.754650509986175,0.7169928280960451,0.5945141052918099,0.5733933264061785,0.6928408174840044,0.8078747593017024,0.505286001435424,0.3067644163571162,0.28704412154283043,0.2611218588740297,0.2423834029574999,0.23656736081992982
0.44651263605549174,0.34939353536821094,0.49149333771391984,0.489390472830677,0.5927376596070625,0.616104910477758,0.4467191350362908,0.4401925910057806,0.5061897526751709,0.4364156302886858,0.6021351841058459,0.6725743976361834,0.7707610083247044,0.8844525607428362,0.8888741573287076,0.920998105527794,0.7739457286715743,0.6808332634494698,0.6701668490094435,0.7571933297239075,0.7190740074450397,0.5967309814269708,0.5755662273562386,0.6955515701234648,0.8103238864729709,0.5079074577155146,0.3090665977821428,0.28953285717007327,0.2635805122711843,0.24503250556713255
0.40549855266879276,0.4484458998219551,0.3511727988217898,0.4934880023631509,0.49107830565648447,0.5945248538570955,0.6181209303128343,0.4485348687039342,0.44210818747469177,0.5083851428725975,0.4383883491365405,0.6042337771306773,0.6748240926787394,0.7729572576980092,0.8866544323198149,0.8912099098775299,0.9237144202544569,0.7765698198898288,0.6832353607929748,0.6725923573110351,0.7593158764843565,0.7214509919056727,0.5989334892342517,0.5780862011257829,0.6978601569509195,0.8135181299304196,0.5106040631842779,0.31160667171445444,0.29205926458012094,0.2662894747004694
0.5143517453510019,0.4073838240359251,0.4503359562984672,0.3530018276221135,0.4951793525287948,0.4927772471627383,0.5965179728511711,0.6201146828393065,0.45046014764251324,0.44421495140498496,0.5104466041182001,0.44029758971814015,0.6064000710107353,0.6769171118399961,0.7750488753381956,0.8889877746661606,0.8938861840550373,0.9265534105094129,0.7791014219414022,0.6856790156316342,0.6746278473658828,0.7617445875291822,0.7238117233022353,0.6014914761813245,0.580247813642181,0.7008432207964319,0.8168140113986408,0.5136139567576314,0.31418572034110614,0.29484864990820386
0.5323365117008118,0.5163643906702083,0.40922795135638584,0.4522820383391694,0.3545725837529953,0.49688185424495335,0.4946623911962255,0.5984892884257523,0.6222391059931834,0.4525784625243259,0.4461972872480341,0.5124391709310416,0.44226382002686143,0.60841946443347,0.6789137586259691,0.7772610351106756,0.8916610619049757,0.8966823745822396,0.9292878982907479,0.7816781934700877,0.6877279722144453,0.6769477010794541,0.764156436603655,0.7265728585045839,0.6036823737049186,0.5830100300275886,0.7039181565486684,0.8205377347686851,0.5166747485477122,0.3170375899273868
0.5650524764951023,0.534370201793356,0.5183304160037552,0.4111255090730709,0.4539380170992848,0.35615302160925144,0.4987713541036274,0.49652791899663373,0.6005886120524927,0.6245949950947124,0.45457111104011205,0.44811555787598994,0.5144934409984467,0.4441065992664138,0.6103483762110493,0.6810215338032986,0.7797841420545957,0.8944540596647076,0.8993764552303823,0.9320732141820449,0.7838259358224317,0.690064664726191,0.6792519742510507,0.7669832034044798,0.7289202596015276,0.6064885945113158,0.5858539051213226,0.7073786996217147,0.8243304725958557,0.520098439344644
0.7154291580689532,0.5671244489901107,0.5363563671634957,0.5203567594241756,0.41274615886270105,0.4556047162958784,0.35789317947698174,0.5006411494957873,0.4985089010981312,0.6029145580267968,0.6267997495287477,0.4564990649330576,0.4500913290350564,0.5164139408843097,0.44587302760517944,0.6123817023220075,0.6834152780114547,0.7824166106539878,0.8971451260277787,0.9021202370036986,0.9343757171082758,0.7862861519061182,0.6923855784758367,0.6819406209581635,0.7693811664896241,0.731961646787839,0.6093785090319287,0.5890392194466282,0.7109015779160935,0.8286229712988111
0.7234397180962783,0.7176770929933575,0.5691472509623228,0.5384039886074062,0.5220711738652117,0.41437709849198023,0.45745041269334036,0.3596166580126557,0.5026269056207573,0.5006936685025355,0.605092579280343,0.6289268639947719,0.45848506711181913,0.4519425308448914,0.5182518715093121,0.447727764525594,0.6146831825817624,0.6859094695395043,0.7849561217735203,0.8998858094453864,0.9043919175003318,0.9370294487051025,0.7887291351537473,0.6950955905458062,0.6842321775758342,0.7724985294474267,0.7350976030721872,0.612618663388803,0.5922798839806177,0.7148737577926263
0.6372214122316642,0.7256970265325094,0.7198682925866834,0.5712335791124457,0.5401338948802009,0.523797020968941,0.4161790439792031,0.45927729192570327,0.3614387339760885,0.5048173683193968,0.5027456457339587,0.6071945921575459,0.6311232926926718,0.46034530076675473,0.4537167078715512,0.5201851981956391,0.4498079210715068,0.6170787522887743,0.6883184335660426,0.7875410229599116,0.9021551906551842,0.9070071081553022,0.9396636694725823,0.7915958761011889,0.6974036068452418,0.6871896513808229,0.775713975039837,0.7386308309750459,0.6159155597359876,0.5959170807657878
0.5297977482754851,0.6393778328015084,0.7278971966606169,0.7221325334491914,0.5729916664698622,0.5418754226333514,0.5257150833084504,0.4179630585382471,0.46121503906430733,0.3634339302111652,0.5068744303012402,0.5047293073653014,0.6093644993412782,0.6331692888407447,0.46212778700858814,0.4555799615485589,0.5223627502155378,0.4519669157340285,0.6193946076609476,0.690769146604597,0.7896947983235357,0.9047675062389358,0.9096032416706867,0.9427759463017296,0.7940246349063289,0.7003858134003677,0.6902378136686433,0.7793418869224717,0.7422282387628479,0.6196195027584461
0.4825806960759603,0.5318284676482655,0.6414814523377813,0.7301709149264514,0.724020153223434,0.5747617187845466,0.5438126698438434,0.5276128626077676,0.41985285428682295,0.4633482282064031,0.36531665857799456,0.5088628663481954,0.5067741685104676,0.6113870825535022,0.6351226748831702,0.46400017353028905,0.4576706728217391,0.5246258518361047,0.45405942110295616,0.6217496151759986,0.6928233410708617,0.7921625581972481,0.9073607985273799,0.9126666170759279,0.9453938637231734,0.7971882723218534,0.7034598522164061,0.6936664654317122,0.7830363816686696,0.7462888839221158
0.5136287570055871,0.48455616468029056,0.5338117900129808,0.6436531645446106,0.7320654348875423,0.7259213167229416,0.5767338650619178,0.5457292453972921,0.5296299234679129,0.4219288385834089,0.4653541564401628,0.3671414010186626,0.5109127719840596,0.5086863622909027,0.613318928908339,0.6371829012073436,0.466102203042268,0.45984094953366034,0.5268166443657402,0.4561848492182096,0.6237327866639578,0.6951665831299431,0.7946129964321876,0.9104205259917648,0.9152468612839207,0.9488417358438466,0.8004521323568294,0.7069193269006224,0.6971566430486132,0.7872122674505406
0.38484359964320797,0.5156405563240415,0.4864866115646908,0.5358564078110976,0.6454734172362259,0.7339735826748084,0.7280538741604395,0.5786846327520039,0.5477673330481051,0.5318577319564946,0.42388369441419654,0.467294579557276,0.36901835336741906,0.5128294189920274,0.5105166513746155,0.6153554804789553,0.6395177186196652,0.4682845779284015,0.4619441062617601,0.5290431009432063,0.4579976500511178,0.6259872202639699,0.6974939693280673,0.7974893090729024,0.9129979598592081,0.9186381246445678,0.9524029751564006,0.8041377132796474,0.7104411096915999,0.7010900077588831
0.4320689159421199,0.38670470173306004,0.5176057720272907,0.48847536622139676,0.5375841272277999,0.6473063925691125,0.736114685208619,0.7301618036544275,0.5807609700931297,0.5500202259880658,0.5339481362053475,0.4257761622025362,0.4692937563086821,0.37078231888856183,0.5146638050044824,0.512441579071585,0.6176609580170908,0.6419489227294023,0.470399156517397,0.4640804828104598,0.5309308749021927,0.4600390490008431,0.6282268434234699,0.7002122915787231,0.7999254418237267,0.9163850003283311,0.9221401372974064,0.9564427804924199,0.8078913406448823,0.7144119892236156
0.4632567444555567,0.4339852784706116,0.38852569883866755,0.5196312600702935,0.49016241351511575,0.539323441471002,0.6493555235397582,0.7382309867058391,0.7324139530657955,0.5830594939861002,0.552133025598671,0.5359678795588608,0.4277246709288813,0.471165620348754,0.3724762393247221,0.5165932357276871,0.5146087223119182,0.6200608004533747,0.6442984204664389,0.4725472734911288,0.46590140846545425,0.5330660216495666,0.46206814527543333,0.6308324839415523,0.7025267099659879,0.8031001595237147,0.9198825947999697,0.9261093945812734,0.9605596221094064,0.8121374158728597
0.4149304575567354,0.46520960124642585,0.43585916031099214,0.3903988193974202,0.5213450517390571,0.4918605599150528,0.5412579805090427,0.65138171648865,0.7404925016194077,0.734922216495222,0.5852130328452665,0.5541737974700005,0.5380508634663966,0.4295518057271435,0.47295880643891003,0.374251281183727,0.5187659595212826,0.5168606978879865,0.6223806897002909,0.6466880086567569,0.4743769117044148,0.4679529668445206,0.5351877621572876,0.4644034836877919,0.6330600933440437,0.7055185364664378,0.8063756122563078,0.9238465893511548,0.9301538977116394,0.9652368266795919
0.4188576699130803,0.41682676561440074,0.46711840842279867,0.4377881537885248,0.3920016772930091,0.523070268480036,0.49374473115642575,0.5431719027479254,0.6535424297440878,0.7430119378658515,0.737263010507857,0.5872920575487527,0.5562789994186794,0.5399967116522367,0.43130384132251026,0.4748429534037973,0.3762326724745181,0.5210239002043581,0.5190409863423497,0.624739843597831,0.6486968424310646,0.47643936442915474,0.4699921029553945,0.5376420494217566,0.46642285479962065,0.6359214783839171,0.708602640106859,0.8100750018632559,0.9278856961862855,0.934745237688124
0.22748335291733002,0.42075857337622835,0.4186814551465627,0.4690843006475716,0.43943169092567935,0.39361460817694754,0.5249875595869444,0.4956093058700077,0.5452070222174421,0.6559416120567648,0.7453627069532892,0.739517861722855,0.589437676183292,0.5582444614760613,0.5418579624821861,0.43314275885596404,0.47695955750987395,0.3782860960067757,0.5232098203037341,0.5212566458781263,0.6267260921123061,0.650983364633402,0.4784892666414807,0.47234033183012686,0.5397530576504086,0.4689713355145219,0.6388691082348614,0.7120741035434189,0.8138427883623252,0.932470630849091
0.20267934059554096,0.22916032079824494,0.42261766075260054,0.4205901718791537,0.4707547025536559,0.4410857968582277,0.3953945204277502,0.5268845832760742,0.4975892217826228,0.5474563741890929,0.6581850186068229,0.7476269244397737,0.7418492528735994,0.5914388176995203,0.5601237568890625,0.5438169209286188,0.43520331060126044,0.4791575113196901,0.38027893189307505,0.5254312685552621,0.5231364073627055,0.6289843732837653,0.6532546986600286,0.4808513184533366,0.4743696336372545,0.5424392347039165,0.47159159062752726,0.6421780104183693,0.715608179348513,0.8181056702492562
0.2262016954065479,0.20432728420074223,0.23080509981651878,0.4245310238239398,0.42221894618265543,0.4724360006885169,0.44291608572125224,0.39715694806491886,0.5289007988583716,0.4997727172495449,0.5495660124283348,0.6603484261552907,0.7499682116852909,0.7440143925679468,0.5933509378894671,0.5621025485412942,0.5460262381204274,0.4373413495040149,0.48128679793785484,0.382301910670216,0.5273153258403154,0.5252615351623753,0.6312277987225193,0.6559010537603002,0.48289126932585286,0.4769330364757436,0.5452035539897981,0.4745105391956125,0.6455453993388482,0.7195936504860734
0.2370878410847075,0.22787716356312462,0.20594428672717338,0.23249204531126827,0.4261631809744534,0.42385810934906853,0.47429955851120537,0.44472786952070414,0.39902259518876,0.5311275989509783,0.5018235588970319,0.5516038158745604,0.6625832009318814,0.7521420875562613,0.7460773895870353,0.5953658079899842,0.5643364448173769,0.5483232938384895,0.43941407058410475,0.4834500331585524,0.3840386839463872,0.529445825189161,0.5273733746617515,0.633838321106827,0.6581600293076368,0.4854706737296949,0.47956890379321265,0.5482941051238591,0.4774780778929982,0.6493330158862537
0.34322158343071724,0.2387760476035106,0.22952050733177307,0.20760188625508802,0.23395935524252245,0.4278057682187202,0.42567011612231953,0.4761439373602198,0.4466487298633731,0.40106977076162786,0.5332171029053697,0.503806154251915,0.5537058814827865,0.6646630486268451,0.7542131217782188,0.7482580917931808,0.5976444159092514,0.5666597733548073,0.5505461423603457,0.44151916261209245,0.48529089060858643,0.38598501661866697,0.5315629730058159,0.529814949709415,0.6360696914547808,0.6610685459405932,0.48812328261270316,0.4825064488956966,0.5514376014776816,0.48079107880284916
0.23648801189035373,0.3450339817520565,0.24043158209891347,0.23120593647996066,0.20904783034936933,0.23543508607538666,0.42962196426309723,0.42746398816173153,0.478101260781073,0.4487617734674135,0.4029989062057291,0.5352360009116036,0.5058498888044011,0.5556685748091919,0.6666475777838771,0.7564026578542349,0.7507422137045334,0.6000155371517292,0.5689074259903173,0.5528055489953315,0.4433168720539103,0.4873673720765766,0.38792016570098775,0.5340113635694119,0.5319161645615373,0.6389367277900878,0.6640654870081067,0.49108076949215795,0.4854930560877288,0.5549594612313422
0.1815479582285874,0.23817551652239383,0.3468083689149336,0.24212989079521152,0.2326721424089641,0.21050193493400246,0.23704713759491808,0.4314199407139896,0.4293648111700349,0.48025780395317824,0.45074971579406203,0.4048672233857569,0.5373180916529736,0.507761088039729,0.5575453230149295,0.6687420342035555,0.7588977274880191,0.7533330108279954,0.6023083107798206,0.5711923285440065,0.5547177751607812,0.4453394004462481,0.4894311378909584,0.3901348823509136,0.5361178290331932,0.5345876258302467,0.6418902702833768,0.6674331264274292,0.4940878245622333,0.4888286909870619
0.17637190405708508,0.18317117506539038,0.23983037930587733,0.3486322458960132,0.2436054739012138,0.23414675578376887,0.21208752729543376,0.2386451047587006,0.43332535520102106,0.43145395072007103,0.48228458263100504,0.45267325072815234,0.40679021537270127,0.5392631513603727,0.5095904621510079,0.5595213149745486,0.6711192726148149,0.7615002267371881,0.7558331799945154,0.6046395927838997,0.5731234752065671,0.5568834974039828,0.44734984830069663,0.49181098961863123,0.3920613275509799,0.5387971800088897,0.5373365487926917,0.64520621533242,0.6708607432722445,0.49744773075645027
0.21671226275879363,0.17798906416316912,0.18476451385297454,0.24152797833603687,0.3501992511560954,0.24508957874399803,0.2357574401221254,0.21365957126900023,0.2403267750155092,0.43541997227383905,0.43342055154202885,0.48424458363837053,0.45465458398014924,0.40859482424054744,0.5411236767973427,0.5115143841812612,0.5617517416208919,0.6735958209379522,0.7640114438560408,0.7583776419517677,0.6066051575926478,0.5753128559928674,0.5590354534840648,0.44966124341842606,0.49386465338485114,0.3944701753501483,0.5415543575416655,0.5404087605398282,0.6485808258588648,0.6747198493751299
0.20849630375640898,0.2183766269090523,0.1795766066052021,0.1863971125528751,0.24300304475737491,0.3517758924251598,0.24671187564913866,0.23735406779893248,0.21531224205121632,0.24215447064734183,0.4373914634201796,0.43532404749587933,0.48626444574548827,0.45651069595175503,0.4103261361852394,0.5430818379480883,0.5136802811093631,0.5640713614377534,0.6759881280517428,0.7665672619011762,0.7605014074017662,0.6088375754720106,0.5774881921163996,0.5615285354746249,0.4516621688332336,0.4964646631429443,0.39694434015519836,0.5446364017504164,0.5435334520726075,0.6523770143337613
0.2012662598343105,0.21015105404838363,0.2200093440441903,0.18120308144449168,0.1878248543633966,0.24448662661803494,0.3535114052661764,0.24831988066367128,0.239034239612911,0.21710534201308088,0.2438876547189156,0.439299551229904,0.4372842082196305,0.488154570617247,0.4582893902824913,0.41214227588960395,0.5452901670597002,0.5159309244903114,0.5663155126779537,0.6784217196039504,0.7686994546932321,0.7629316423187746,0.6110554420718095,0.5800112924819486,0.5636694308083967,0.45418293255931064,0.4991388302848508,0.3996892727191044,0.5477711752822196,0.5470329908130163
0.2233918213809374,0.2029125499309952,0.21177457063502775,0.22168354611459107,0.18262636467274204,0.18926053481105526,0.24610828366800694,0.35523033286676015,0.25001277995499943,0.2408601476387838,0.21880763912076276,0.2455719799199819,0.44126456355773014,0.4391216292883546,0.48996455650612025,0.46015760902968916,0.41417459930981565,0.5475861666093456,0.5181099552220563,0.5685968161798319,0.6804632082314208,0.771140227316206,0.7653449973269686,0.613633148656879,0.5821753136995513,0.566400517011049,0.45677418889783883,0.5021219963631726,0.4024783790713573,0.551282681189628
0.25178614359958884,0.22506400157920392,0.2045279700349647,0.21343905229176022,0.22314157797609743,0.1840575321960029,0.19082358571509378,0.24771566178854756,0.35704731783925314,0.2518538715527161,0.24259173573835335,0.22046296246520877,0.2473005720260475,0.44310626757554433,0.44088312815879405,0.4918671685064358,0.4622544734623671,0.41628246468463287,0.5498080180048148,0.5203243219564017,0.5705252919894541,0.6827905626722772,0.7735639959843752,0.7681736976435821,0.6158392380107325,0.5849411494626539,0.5692118222915584,0.45965859546973525,0.5051553823428477,0.40557958372262337
0.2115362085872913,0.2534915492545309,0.22670419874229766,0.2061838977276691,0.21489000703855052,0.22460791765617288,0.18561506165319314,0.192373544840551,0.24940785979287194,0.35903644064559226,0.2535990155231715,0.24427456237350692,0.2221609121622734,0.24893356656179552,0.4448717067201107,0.44273244699005065,0.49400665613757233,0.46443132734560294,0.4183266990002914,0.5520663997028223,0.522203124054264,0.5727113330913377,0.685102248275362,0.7764060667273871,0.7705731502917533,0.618668286460294,0.5877888113139679,0.5723583409648215,0.46259071553183734,0.5085465428936345
0.11375803235952703,0.21319451600683104,0.2551635434772798,0.22838630349002553,0.20762862461350923,0.21634918334656597,0.22620847934197424,0.187159611176562,0.19400150998328808,0.25124811477219905,0.3609137466640673,0.2552945706811144,0.24600157114405669,0.22376685587612374,0.2505069948851009,0.4467253563950027,0.44480588895480266,0.49622907036721936,0.466540693567344,0.4204025097469481,0.5539778652635117,0.5243270522188576,0.5748833688439872,0.6878004120369865,0.7788158198307884,0.7736927515060841,0.621582084299552,0.5909786362494027,0.5755592252544158,0.46586167510421855
0.12318993724746966,0.11530192519529717,0.21482143679641788,0.2568792419366749,0.2298500890319736,0.20908149715411187,0.21794098083102087,0.2277951894149526,0.18878152476403096,0.1957651367163519,0.25299251181097143,0.36273339769561963,0.2570350279907145,0.24763316792654577,0.22531539768983247,0.25214960116138585,0.44880416552892394,0.4469577063369991,0.49838145001643647,0.4686834527970489,0.42217848957763576,0.5561426364323095,0.5264377062048196,0.5774022317592948,0.690099300507135,0.7819508987796916,0.776910538864286,0.6248506873587071,0.5942239258680052,0.5791492035438462
0.03687639365496651,0.1247448667737728,0.11681935020334878,0.21648951500620764,0.25836748595943676,0.23132225251954286,0.2106655821413819,0.21951910423401766,0.22946426671093964,0.19053793213840672,0.19744112016817494,0.25468736562430666,0.36460497062875596,0.25867849701322954,0.24920531032959248,0.22693065064545417,0.2539668664212385,0.45096171992982015,0.4490434356506273,0.5005684223498785,0.47050911503356935,0.42417384685821957,0.5582936526336854,0.5288777591344298,0.5795629884836644,0.6930677913462295,0.7851848796478426,0.7805412401498011,0.628176754405954,0.5978666125525316
0.008959383351404787,0.038330323872990374,0.12627285399352559,0.11837174571311691,0.21794308828544287,0.2598644060328635,0.23292993948392132,0.2122361492747949,0.221178575886722,0.23127693924588427,0.1922074701572803,0.19907173584381144,0.25642708191623326,0.3663641872538883,0.2602615617688931,0.2508465032220902,0.2287140172214243,0.25584485406189095,0.4530528655507684,0.45116189872139445,0.502426895088788,0.47256659612267427,0.4261574434492263,0.5607855278843388,0.5309778013606091,0.5823239189334922,0.6961274801562659,0.7888348698919097,0.7842385950909552,0.6319153225695489
0.03723544069144768,0.010380646636609888,0.03976165385001937,0.12783640851919972,0.11974109420864852,0.21940491504112053,0.26150238204286014,0.23452363050282385,0.21388716796141044,0.22297978912216176,0.23299671071837985,0.19383203378057165,0.20074358022965286,0.25806989677552283,0.3680537387490019,0.26191475966403543,0.2526620168902149,0.23055577023313223,0.2576720612909334,0.45517689599366706,0.4529695308013891,0.5045254030431127,0.4746115852236274,0.4284343633831673,0.5629254935566315,0.5336475006107774,0.5851664486229292,0.6995698617783938,0.7925520033248514,0.788417875877191
-0.03653568728455378,0.03868979104634479,0.011780714066317538,0.04122308963962753,0.1292138815286029,0.12111766963146724,0.22099995528007363,0.2631257485596773,0.2362005171680387,0.21567829701328595,0.22468932974870579,0.23466844192423403,0.19549748376671366,0.20232647842758242,0.25965235970698114,0.36982397860694893,0.26374515100623386,0.2545381322376377,0.23234876842499663,0.2595247919052368,0.4569886596152451,0.45500446664589805,0.5066109360561509,0.4769673289368748,0.4304087294290673,0.5656551828255274,0.5363945800692751,0.5883501603649897,0.7030741177035618,0.7967547608554967
-0.145129282941839,-0.03516765980074322,0.04012152309812486,0.01320912085852525,0.04252621334307885,0.13059868048855552,0.12260840705884332,0.22258125575096357,0.26483583229055513,0.23802250609109935,0.21737883449539264,0.22635145452226613,0.23638372762866822,0.19707473705051767,0.20385381857668772,0.26130489612364644,0.37179941882811046,0.265637169242438,0.25636357183856956,0.23416633588680907,0.26113522418108553,0.4590287616165438,0.4570271758965643,0.5090187353765272,0.4790024201074363,0.4328895843498366,0.5684650265703983,0.5394645959199483,0.5915891816438772,0.7070241931341663
-0.07950595520677173,-0.14388832564410176,-0.033818539509829416,0.04158338368120144,0.014488197231118277,0.04383575681229806,0.13209947920195977,0.12408751751997009,0.22424428149168252,0.2666974245079417,0.23975059522137138,0.21903250560853438,0.22805659038590761,0.23800497540192705,0.19859688393007688,0.205445768307394,0.2631344677024945,0.3738464812048556,0.2674776227273092,0.2582144855243088,0.23575067362051322,0.2629235777060025,0.46105657620990637,0.4593543138075155,0.5110939297146866,0.48157452219548,0.4354390862809105,0.5716098043301446,0.5425870358267495,0.5952244279122717
-0.09040854884973107,-0.07818820914064005,-0.14266081265949032,-0.03244395855905059,0.042886816662859345,0.015773400275616616,0.04524448236969558,0.13358844714345455,0.12563622644369857,0.2260497346679391,0.268460871401858,0.24143013643791789,0.22072870961227828,0.22966887797801477,0.23956759681080592,0.20018312562178986,0.20720025544073337,0.2650256096857761,0.3758333115375792,0.2693439690452998,0.2598235694591917,0.23750639804238133,0.2647026073132512,0.4633902690313236,0.46136736732743705,0.5137262918756811,0.484219491063538,0.4382737569377845,0.5748089035236903,0.5460839019241598
-0.03747394338390814,-0.08910356039231938,-0.07688720861684036,-0.14141471027964972,-0.03120407101807342,0.04419667317983215,0.017152345949835477,0.04664324222792781,0.13514818332691056,0.12730530242940344,0.2277630607074852,0.2701736124108869,0.24315367394309265,0.22233311224497193,0.23122325610189978,0.24119832496514923,0.2019305388421734,0.20901113893870224,0.2668652359021012,0.3778501172618196,0.27096450552195317,0.2616102369933726,0.2392531826443549,0.26671687724648036,0.46540837239481636,0.4639063550628056,0.5164343075731243,0.4871678775112657,0.44115487884028254,0.5783967629334745
0.0012553171071765419,-0.03610701379520278,-0.08781476901434089,-0.07556346637880572,-0.14026836377675175,-0.02995853444680928,0.045605781743099066,0.01852192915878316,0.04810206540658736,0.13683041456606554,0.12889687111133405,0.22942873986099424,0.2719322277261934,0.24478220632612746,0.22388023627806242,0.23284492387688865,0.24300086979285498,0.20373386096660853,0.21077499328739985,0.26873073187841495,0.3795823095212826,0.2727654935283435,0.26338760045674664,0.24122605219858415,0.26848890011401594,0.4679549481577702,0.46651667818881437,0.5194577924820665,0.49016560119034386,0.44436530443609806
-0.008199614931485662,0.002667565522533658,-0.03475894419973905,-0.08650392578422923,-0.07436059283891817,-0.13911750834116518,-0.02862811968166742,0.047004916848871994,0.01994811331838022,0.04966390987810321,0.1384337282391664,0.1304482240578263,0.23113763116572902,0.2735917264602878,0.24635152950960615,0.22549393091921938,0.23463624027133123,0.24486312262213258,0.20549057663841422,0.21256260406273453,0.27035063731731573,0.3815229140046786,0.27455700888860685,0.2653997311753195,0.24296618058963151,0.2706657088603887,0.4705732102233972,0.46942379623429425,0.5225325205413657,0.49351443117694194
-0.048616396494031815,-0.006798430151752649,0.004059005641046157,-0.03338547331260707,-0.08531044358939242,-0.07315252140307589,-0.13790293350864724,-0.027306084319200695,0.0484641598053996,0.021471020231632203,0.05115974241993637,0.1399961093511694,0.13203632204781537,0.2327532340248623,0.2751895384045048,0.24798962373466857,0.22727536629239034,0.2364864909203965,0.24667547464876255,0.207270849633886,0.21412471096778912,0.2721508362623099,0.3834524023282437,0.2765873096738236,0.2671701060112861,0.24509506385791796,0.2728971038535886,0.47348978476581455,0.47237920416300383,0.5259727534606178
