x,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625,6710.6298828125,6721.97998046875,6734.9501953125,6519.669921875,6398.5400390625,6371.2998046875
6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625,6710.6298828125,6721.97998046875,6734.9501953125,6519.669921875,6398.5400390625
6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625,6710.6298828125,6721.97998046875,6734.9501953125,6519.669921875
6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625,6710.6298828125,6721.97998046875,6734.9501953125
6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625,6710.6298828125,6721.97998046875
6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625,6710.6298828125
6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6595.41015625
6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375
6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0
6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75
6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125
6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375,6601.9599609375
6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875,6625.56005859375
6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625,6589.6201171875
6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375,6556.10009765625
6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625,6502.58984375
6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6576.68994140625
6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875
6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375
6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125
6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875
6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625,6642.64013671875
6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375,6585.52978515625
6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125,6256.240234375
6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375,6274.580078125
6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125,6285.990234375
6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625,6290.93017578125
5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125,6596.5400390625
5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125,6596.10986328125
5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375,6544.43017578125
5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625,6476.7099609375
5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625,6465.41015625
4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625,6489.18994140625
4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625,6482.35009765625
4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375,6487.16015625
4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375,6475.740234375
4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625,6495.83984375
3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75,6476.2900390625
4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125,6474.75
3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875,6480.3798828125
3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125,6486.39013671875
4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125,6332.6298828125
4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125,6334.27001953125
4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625,6317.60986328125
4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625,6377.77978515625
4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625,6388.43994140625
3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125,6361.259765625
3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625,6376.1298828125
3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625,6419.66015625
3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875,6461.009765625
3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375,6530.14013671875
3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875,6453.72021484375
3614.234375,3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375,6385.6201171875
3502.656005859375,3614.234375,3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125,6409.22021484375
3424.588134765625,3502.656005859375,3614.234375,3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125,6411.27001953125
3486.9501953125,3424.588134765625,3502.656005859375,3614.234375,3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,6371.27001953125
3313.67724609375,3486.9501953125,3424.588134765625,3502.656005859375,3614.234375,3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375
3242.48486328125,3313.67724609375,3486.9501953125,3424.588134765625,3502.656005859375,3614.234375,3476.11474609375,3419.937255859375,3521.101806640625,3753.994873046875,3956.893798828125,3894.130859375,4139.8779296875,4214.671875,4017.2685546875,4278.8466796875,4257.419921875,3820.719970703125,3779.1298828125,4009.969970703125,3880.760009765625,4347.10986328125,4365.93994140625,4602.169921875,4451.8701171875,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625
